state,district,market,commodity,variety,arrival_date,min_price,max_price,modal_price,arrival_quantity
Maharashtra,Solapur,Pandharpur,Potato,Local,22/06/2025,1168,2569,1868,320
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,22/06/2025,2743,4115,3429,268
Maharashtra,Solapur,Pandharpur,Rice,Common,22/06/2025,2986,5375,4180,483
Maharashtra,Solapur,Pandharpur,Maize,Yellow,22/06/2025,2377,3433,2905,275
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,22/06/2025,997,3118,2057,224
Maharashtra,Kolhapur,Kolhapur,Onion,Red,22/06/2025,1665,4858,3261,500
Maharashtra,Kolhapur,Kolhapur,Potato,Local,22/06/2025,1245,2739,1992,447
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,22/06/2025,2344,3516,2930,201
Maharashtra,Kolhapur,Kolhapur,Rice,Common,22/06/2025,3488,6279,4883,133
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,22/06/2025,2261,3266,2763,153
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,22/06/2025,935,2924,1929,421
Maharashtra,Kolhapur,Vadgaon,Onion,Red,22/06/2025,1583,4618,3100,71
Maharashtra,Kolhapur,Vadgaon,Potato,Local,22/06/2025,1210,2663,1936,484
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,22/06/2025,2470,3705,3087,468
Maharashtra,Kolhapur,Vadgaon,Rice,Common,22/06/2025,3502,6303,4902,180
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,22/06/2025,2406,3475,2940,83
Maharashtra,Nashik,Nashik,Tomato,Local,23/06/2025,989,3092,2040,213
Maharashtra,Nashik,Nashik,Onion,Red,23/06/2025,1460,4259,2859,86
Maharashtra,Nashik,Nashik,Potato,Local,23/06/2025,1335,2937,2136,566
Maharashtra,Nashik,Nashik,Wheat,147 Average,23/06/2025,2825,4237,3531,410
Maharashtra,Nashik,Nashik,Rice,Common,23/06/2025,3415,6147,4781,438
Maharashtra,Nashik,Nashik,Maize,Yellow,23/06/2025,2328,3363,2845,282
Maharashtra,Nashik,Lasalgaon,Tomato,Local,23/06/2025,1140,3565,2352,658
Maharashtra,Nashik,Lasalgaon,Onion,Red,23/06/2025,1423,4151,2787,175
Maharashtra,Nashik,Lasalgaon,Potato,Local,23/06/2025,1212,2667,1939,391
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,23/06/2025,2611,3917,3264,340
Maharashtra,Nashik,Lasalgaon,Rice,Common,23/06/2025,2950,5311,4130,225
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,23/06/2025,2398,3464,2931,413
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,23/06/2025,1049,3280,2164,246
Maharashtra,Nashik,Pimpalgaon,Onion,Red,23/06/2025,1532,4471,3001,375
Maharashtra,Nashik,Pimpalgaon,Potato,Local,23/06/2025,1280,2817,2048,585
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,23/06/2025,2366,3549,2957,344
Maharashtra,Nashik,Pimpalgaon,Rice,Common,23/06/2025,3073,5532,4302,304
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,23/06/2025,2438,3522,2980,268
Maharashtra,Pune,Pune,Tomato,Local,23/06/2025,1031,3223,2127,268
Maharashtra,Pune,Pune,Onion,Red,23/06/2025,1462,4266,2864,129
Maharashtra,Pune,Pune,Potato,Local,23/06/2025,1417,3119,2268,269
Maharashtra,Pune,Pune,Wheat,147 Average,23/06/2025,2845,4267,3556,382
Maharashtra,Pune,Pune,Rice,Common,23/06/2025,3499,6299,4899,550
Maharashtra,Pune,Pune,Maize,Yellow,23/06/2025,2434,3516,2975,633
Maharashtra,Pune,Junnar,Tomato,Local,23/06/2025,1112,3477,2294,161
Maharashtra,Pune,Junnar,Onion,Red,23/06/2025,1454,4242,2848,306
Maharashtra,Pune,Junnar,Potato,Local,23/06/2025,1405,3093,2249,111
Maharashtra,Pune,Junnar,Wheat,147 Average,23/06/2025,2414,3622,3018,392
Maharashtra,Pune,Junnar,Rice,Common,23/06/2025,3167,5701,4434,133
Maharashtra,Pune,Junnar,Maize,Yellow,23/06/2025,2280,3294,2787,589
Maharashtra,Pune,Khed,Tomato,Local,23/06/2025,1141,3566,2353,686
Maharashtra,Pune,Khed,Onion,Red,23/06/2025,1674,4884,3279,133
Maharashtra,Pune,Khed,Potato,Local,23/06/2025,1172,2578,1875,256
Maharashtra,Pune,Khed,Wheat,147 Average,23/06/2025,2843,4264,3553,528
Maharashtra,Pune,Khed,Rice,Common,23/06/2025,3243,5838,4540,98
Maharashtra,Pune,Khed,Maize,Yellow,23/06/2025,2468,3565,3016,449
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,23/06/2025,934,2921,1927,424
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,23/06/2025,1519,4430,2974,535
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,23/06/2025,1201,2644,1922,482
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,23/06/2025,2558,3837,3197,589
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,23/06/2025,3389,6100,4744,309
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,23/06/2025,2564,3703,3133,537
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,23/06/2025,947,2959,1953,220
Maharashtra,Ahmednagar,Sangamner,Onion,Red,23/06/2025,1683,4910,3296,402
Maharashtra,Ahmednagar,Sangamner,Potato,Local,23/06/2025,1318,2900,2109,232
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,23/06/2025,2522,3783,3152,80
Maharashtra,Ahmednagar,Sangamner,Rice,Common,23/06/2025,2990,5383,4186,309
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,23/06/2025,2240,3236,2738,378
Maharashtra,Solapur,Solapur,Tomato,Local,23/06/2025,1037,3242,2139,469
Maharashtra,Solapur,Solapur,Onion,Red,23/06/2025,1467,4278,2872,469
Maharashtra,Solapur,Solapur,Potato,Local,23/06/2025,1234,2716,1975,612
Maharashtra,Solapur,Solapur,Wheat,147 Average,23/06/2025,2527,3791,3159,64
Maharashtra,Solapur,Solapur,Rice,Common,23/06/2025,3203,5765,4484,158
Maharashtra,Solapur,Solapur,Maize,Yellow,23/06/2025,2170,3135,2652,62
Maharashtra,Solapur,Pandharpur,Tomato,Local,23/06/2025,1006,3146,2076,548
Maharashtra,Solapur,Pandharpur,Onion,Red,23/06/2025,1525,4450,2987,179
Maharashtra,Solapur,Pandharpur,Potato,Local,23/06/2025,1211,2665,1938,413
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,23/06/2025,2501,3752,3126,526
Maharashtra,Solapur,Pandharpur,Rice,Common,23/06/2025,3367,6061,4714,358
Maharashtra,Solapur,Pandharpur,Maize,Yellow,23/06/2025,2199,3177,2688,409
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,23/06/2025,1130,3531,2330,219
Maharashtra,Kolhapur,Kolhapur,Onion,Red,23/06/2025,1496,4363,2929,425
Maharashtra,Kolhapur,Kolhapur,Potato,Local,23/06/2025,1219,2683,1951,498
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,23/06/2025,2599,3899,3249,538
Maharashtra,Kolhapur,Kolhapur,Rice,Common,23/06/2025,3137,5647,4392,406
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,23/06/2025,2225,3214,2719,237
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,23/06/2025,946,2959,1952,211
Maharashtra,Kolhapur,Vadgaon,Onion,Red,23/06/2025,1592,4644,3118,119
Maharashtra,Kolhapur,Vadgaon,Potato,Local,23/06/2025,1297,2855,2076,257
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,23/06/2025,2690,4036,3363,242
Maharashtra,Kolhapur,Vadgaon,Rice,Common,23/06/2025,3007,5413,4210,389
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,23/06/2025,2512,3628,3070,604
Maharashtra,Nashik,Nashik,Tomato,Local,24/06/2025,975,3049,2012,451
Maharashtra,Nashik,Nashik,Onion,Red,24/06/2025,1626,4745,3185,518
Maharashtra,Nashik,Nashik,Potato,Local,24/06/2025,1278,2813,2045,589
Maharashtra,Nashik,Nashik,Wheat,147 Average,24/06/2025,2777,4165,3471,177
Maharashtra,Nashik,Nashik,Rice,Common,24/06/2025,3215,5787,4501,640
Maharashtra,Nashik,Nashik,Maize,Yellow,24/06/2025,2394,3458,2926,480
Maharashtra,Nashik,Lasalgaon,Tomato,Local,24/06/2025,1000,3126,2063,486
Maharashtra,Nashik,Lasalgaon,Onion,Red,24/06/2025,1583,4618,3100,544
Maharashtra,Nashik,Lasalgaon,Potato,Local,24/06/2025,1309,2880,2094,475
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,24/06/2025,2460,3690,3075,465
Maharashtra,Nashik,Lasalgaon,Rice,Common,24/06/2025,3039,5470,4254,447
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,24/06/2025,2196,3172,2684,373
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,24/06/2025,974,3044,2009,141
Maharashtra,Nashik,Pimpalgaon,Onion,Red,24/06/2025,1485,4332,2908,260
Maharashtra,Nashik,Pimpalgaon,Potato,Local,24/06/2025,1317,2899,2108,586
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,24/06/2025,2774,4161,3467,376
Maharashtra,Nashik,Pimpalgaon,Rice,Common,24/06/2025,3111,5601,4356,467
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,24/06/2025,2156,3115,2635,480
Maharashtra,Pune,Pune,Tomato,Local,24/06/2025,938,2933,1935,575
Maharashtra,Pune,Pune,Onion,Red,24/06/2025,1538,4486,3012,383
Maharashtra,Pune,Pune,Potato,Local,24/06/2025,1375,3025,2200,370
Maharashtra,Pune,Pune,Wheat,147 Average,24/06/2025,2772,4159,3465,533
Maharashtra,Pune,Pune,Rice,Common,24/06/2025,3318,5973,4645,109
Maharashtra,Pune,Pune,Maize,Yellow,24/06/2025,2494,3602,3048,642
Maharashtra,Pune,Junnar,Tomato,Local,24/06/2025,998,3119,2058,369
Maharashtra,Pune,Junnar,Onion,Red,24/06/2025,1606,4686,3146,333
Maharashtra,Pune,Junnar,Potato,Local,24/06/2025,1376,3028,2202,94
Maharashtra,Pune,Junnar,Wheat,147 Average,24/06/2025,2464,3696,3080,391
Maharashtra,Pune,Junnar,Rice,Common,24/06/2025,3540,6373,4956,241
Maharashtra,Pune,Junnar,Maize,Yellow,24/06/2025,2562,3701,3131,446
Maharashtra,Pune,Khed,Tomato,Local,24/06/2025,935,2922,1928,431
Maharashtra,Pune,Khed,Onion,Red,24/06/2025,1664,4854,3259,119
Maharashtra,Pune,Khed,Potato,Local,24/06/2025,1412,3107,2259,211
Maharashtra,Pune,Khed,Wheat,147 Average,24/06/2025,2810,4215,3512,609
Maharashtra,Pune,Khed,Rice,Common,24/06/2025,3421,6157,4789,93
Maharashtra,Pune,Khed,Maize,Yellow,24/06/2025,2435,3517,2976,440
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,24/06/2025,1030,3220,2125,228
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,24/06/2025,1555,4535,3045,162
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,24/06/2025,1357,2985,2171,144
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,24/06/2025,2814,4221,3517,183
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,24/06/2025,3200,5761,4480,395
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,24/06/2025,2499,3610,3054,306
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,24/06/2025,1136,3551,2343,309
Maharashtra,Ahmednagar,Sangamner,Onion,Red,24/06/2025,1552,4529,3040,379
Maharashtra,Ahmednagar,Sangamner,Potato,Local,24/06/2025,1378,3032,2205,289
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,24/06/2025,2620,3931,3275,636
Maharashtra,Ahmednagar,Sangamner,Rice,Common,24/06/2025,3372,6069,4720,398
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,24/06/2025,2454,3545,2999,229
Maharashtra,Solapur,Solapur,Tomato,Local,24/06/2025,978,3058,2018,140
Maharashtra,Solapur,Solapur,Onion,Red,24/06/2025,1595,4654,3124,560
Maharashtra,Solapur,Solapur,Potato,Local,24/06/2025,1408,3098,2253,605
Maharashtra,Solapur,Solapur,Wheat,147 Average,24/06/2025,2444,3666,3055,603
Maharashtra,Solapur,Solapur,Rice,Common,24/06/2025,3028,5451,4239,280
Maharashtra,Solapur,Solapur,Maize,Yellow,24/06/2025,2156,3114,2635,203
Maharashtra,Solapur,Pandharpur,Tomato,Local,24/06/2025,975,3049,2012,537
Maharashtra,Solapur,Pandharpur,Onion,Red,24/06/2025,1481,4319,2900,343
Maharashtra,Solapur,Pandharpur,Potato,Local,24/06/2025,1315,2893,2104,315
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,24/06/2025,2850,4275,3562,212
Maharashtra,Solapur,Pandharpur,Rice,Common,24/06/2025,3376,6076,4726,302
Maharashtra,Solapur,Pandharpur,Maize,Yellow,24/06/2025,2236,3229,2732,199
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,24/06/2025,991,3098,2044,485
Maharashtra,Kolhapur,Kolhapur,Onion,Red,24/06/2025,1474,4301,2887,204
Maharashtra,Kolhapur,Kolhapur,Potato,Local,24/06/2025,1169,2571,1870,215
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,24/06/2025,2540,3810,3175,620
Maharashtra,Kolhapur,Kolhapur,Rice,Common,24/06/2025,3540,6373,4956,557
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,24/06/2025,2526,3649,3087,392
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,24/06/2025,1031,3223,2127,458
Maharashtra,Kolhapur,Vadgaon,Onion,Red,24/06/2025,1517,4426,2971,541
Maharashtra,Kolhapur,Vadgaon,Potato,Local,24/06/2025,1313,2890,2101,181
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,24/06/2025,2686,4029,3357,364
Maharashtra,Kolhapur,Vadgaon,Rice,Common,24/06/2025,3483,6270,4876,378
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,24/06/2025,2544,3674,3109,342
Maharashtra,Nashik,Nashik,Tomato,Local,25/06/2025,978,3059,2018,397
Maharashtra,Nashik,Nashik,Onion,Red,25/06/2025,1611,4701,3156,273
Maharashtra,Nashik,Nashik,Potato,Local,25/06/2025,1241,2732,1986,536
Maharashtra,Nashik,Nashik,Wheat,147 Average,25/06/2025,2574,3861,3217,452
Maharashtra,Nashik,Nashik,Rice,Common,25/06/2025,3401,6122,4761,210
Maharashtra,Nashik,Nashik,Maize,Yellow,25/06/2025,2140,3091,2615,63
Maharashtra,Nashik,Lasalgaon,Tomato,Local,25/06/2025,948,2965,1956,200
Maharashtra,Nashik,Lasalgaon,Onion,Red,25/06/2025,1520,4435,2977,469
Maharashtra,Nashik,Lasalgaon,Potato,Local,25/06/2025,1410,3104,2257,400
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,25/06/2025,2342,3513,2927,270
Maharashtra,Nashik,Lasalgaon,Rice,Common,25/06/2025,3341,6014,4677,368
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,25/06/2025,2438,3522,2980,126
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,25/06/2025,1093,3415,2254,107
Maharashtra,Nashik,Pimpalgaon,Onion,Red,25/06/2025,1561,4554,3057,417
Maharashtra,Nashik,Pimpalgaon,Potato,Local,25/06/2025,1210,2663,1936,112
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,25/06/2025,2735,4103,3419,439
Maharashtra,Nashik,Pimpalgaon,Rice,Common,25/06/2025,3137,5647,4392,344
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,25/06/2025,2359,3408,2883,594
Maharashtra,Pune,Pune,Tomato,Local,25/06/2025,949,2968,1958,98
Maharashtra,Pune,Pune,Onion,Red,25/06/2025,1488,4341,2914,523
Maharashtra,Pune,Pune,Potato,Local,25/06/2025,1315,2894,2104,593
Maharashtra,Pune,Pune,Wheat,147 Average,25/06/2025,2530,3795,3162,596
Maharashtra,Pune,Pune,Rice,Common,25/06/2025,3512,6322,4917,149
Maharashtra,Pune,Pune,Maize,Yellow,25/06/2025,2246,3245,2745,536
Maharashtra,Pune,Junnar,Tomato,Local,25/06/2025,1038,3245,2141,529
Maharashtra,Pune,Junnar,Onion,Red,25/06/2025,1466,4277,2871,362
Maharashtra,Pune,Junnar,Potato,Local,25/06/2025,1221,2687,1954,485
Maharashtra,Pune,Junnar,Wheat,147 Average,25/06/2025,2763,4145,3454,559
Maharashtra,Pune,Junnar,Rice,Common,25/06/2025,3443,6198,4820,627
Maharashtra,Pune,Junnar,Maize,Yellow,25/06/2025,2477,3577,3027,175
Maharashtra,Pune,Khed,Tomato,Local,25/06/2025,1021,3191,2106,335
Maharashtra,Pune,Khed,Onion,Red,25/06/2025,1605,4683,3144,97
Maharashtra,Pune,Khed,Potato,Local,25/06/2025,1177,2590,1883,502
Maharashtra,Pune,Khed,Wheat,147 Average,25/06/2025,2747,4121,3434,466
Maharashtra,Pune,Khed,Rice,Common,25/06/2025,3352,6034,4693,347
Maharashtra,Pune,Khed,Maize,Yellow,25/06/2025,2439,3523,2981,170
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,25/06/2025,999,3123,2061,555
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,25/06/2025,1690,4931,3310,495
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,25/06/2025,1361,2994,2177,191
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,25/06/2025,2553,3830,3191,520
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,25/06/2025,3038,5469,4253,115
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,25/06/2025,2157,3115,2636,149
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,25/06/2025,1131,3536,2333,233
Maharashtra,Ahmednagar,Sangamner,Onion,Red,25/06/2025,1684,4912,3298,173
Maharashtra,Ahmednagar,Sangamner,Potato,Local,25/06/2025,1316,2897,2106,304
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,25/06/2025,2493,3740,3116,244
Maharashtra,Ahmednagar,Sangamner,Rice,Common,25/06/2025,3144,5659,4401,497
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,25/06/2025,2538,3666,3102,491
Maharashtra,Solapur,Solapur,Tomato,Local,25/06/2025,1008,3152,2080,146
Maharashtra,Solapur,Solapur,Onion,Red,25/06/2025,1522,4441,2981,471
Maharashtra,Solapur,Solapur,Potato,Local,25/06/2025,1171,2576,1873,365
Maharashtra,Solapur,Solapur,Wheat,147 Average,25/06/2025,2393,3590,2991,297
Maharashtra,Solapur,Solapur,Rice,Common,25/06/2025,3041,5474,4257,246
Maharashtra,Solapur,Solapur,Maize,Yellow,25/06/2025,2384,3444,2914,661
Maharashtra,Solapur,Pandharpur,Tomato,Local,25/06/2025,1108,3465,2286,250
Maharashtra,Solapur,Pandharpur,Onion,Red,25/06/2025,1696,4946,3321,97
Maharashtra,Solapur,Pandharpur,Potato,Local,25/06/2025,1270,2795,2032,624
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,25/06/2025,2578,3867,3222,275
Maharashtra,Solapur,Pandharpur,Rice,Common,25/06/2025,3415,6148,4781,250
Maharashtra,Solapur,Pandharpur,Maize,Yellow,25/06/2025,2419,3495,2957,90
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,25/06/2025,940,2937,1938,336
Maharashtra,Kolhapur,Kolhapur,Onion,Red,25/06/2025,1625,4740,3182,350
Maharashtra,Kolhapur,Kolhapur,Potato,Local,25/06/2025,1181,2598,1889,259
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,25/06/2025,2540,3811,3175,248
Maharashtra,Kolhapur,Kolhapur,Rice,Common,25/06/2025,3264,5875,4569,640
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,25/06/2025,2529,3653,3091,354
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,25/06/2025,1139,3561,2350,298
Maharashtra,Kolhapur,Vadgaon,Onion,Red,25/06/2025,1598,4661,3129,644
Maharashtra,Kolhapur,Vadgaon,Potato,Local,25/06/2025,1232,2712,1972,499
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,25/06/2025,2557,3836,3196,331
Maharashtra,Kolhapur,Vadgaon,Rice,Common,25/06/2025,3223,5801,4512,207
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,25/06/2025,2401,3468,2934,383
Maharashtra,Nashik,Nashik,Tomato,Local,26/06/2025,940,2939,1939,382
Maharashtra,Nashik,Nashik,Onion,Red,26/06/2025,1509,4401,2955,318
Maharashtra,Nashik,Nashik,Potato,Local,26/06/2025,1424,3134,2279,572
Maharashtra,Nashik,Nashik,Wheat,147 Average,26/06/2025,2420,3631,3025,138
Maharashtra,Nashik,Nashik,Rice,Common,26/06/2025,3016,5429,4222,137
Maharashtra,Nashik,Nashik,Maize,Yellow,26/06/2025,2117,3058,2587,80
Maharashtra,Nashik,Lasalgaon,Tomato,Local,26/06/2025,1006,3144,2075,514
Maharashtra,Nashik,Lasalgaon,Onion,Red,26/06/2025,1505,4391,2948,72
Maharashtra,Nashik,Lasalgaon,Potato,Local,26/06/2025,1290,2838,2064,133
Maharashtra,Nashik,Lasalgaon,Wheat,147 Average,26/06/2025,2663,3995,3329,473
Maharashtra,Nashik,Lasalgaon,Rice,Common,26/06/2025,3512,6323,4917,269
Maharashtra,Nashik,Lasalgaon,Maize,Yellow,26/06/2025,2430,3511,2970,386
Maharashtra,Nashik,Pimpalgaon,Tomato,Local,26/06/2025,1097,3430,2263,442
Maharashtra,Nashik,Pimpalgaon,Onion,Red,26/06/2025,1451,4234,2842,433
Maharashtra,Nashik,Pimpalgaon,Potato,Local,26/06/2025,1189,2617,1903,106
Maharashtra,Nashik,Pimpalgaon,Wheat,147 Average,26/06/2025,2341,3511,2926,221
Maharashtra,Nashik,Pimpalgaon,Rice,Common,26/06/2025,2924,5263,4093,577
Maharashtra,Nashik,Pimpalgaon,Maize,Yellow,26/06/2025,2111,3049,2580,279
Maharashtra,Pune,Pune,Tomato,Local,26/06/2025,1140,3565,2352,264
Maharashtra,Pune,Pune,Onion,Red,26/06/2025,1690,4929,3309,78
Maharashtra,Pune,Pune,Potato,Local,26/06/2025,1214,2671,1942,424
Maharashtra,Pune,Pune,Wheat,147 Average,26/06/2025,2619,3929,3274,403
Maharashtra,Pune,Pune,Rice,Common,26/06/2025,3464,6235,4849,531
Maharashtra,Pune,Pune,Maize,Yellow,26/06/2025,2115,3056,2585,407
Maharashtra,Pune,Junnar,Tomato,Local,26/06/2025,1080,3375,2227,337
Maharashtra,Pune,Junnar,Onion,Red,26/06/2025,1542,4500,3021,521
Maharashtra,Pune,Junnar,Potato,Local,26/06/2025,1429,3143,2286,249
Maharashtra,Pune,Junnar,Wheat,147 Average,26/06/2025,2724,4086,3405,119
Maharashtra,Pune,Junnar,Rice,Common,26/06/2025,3410,6139,4774,205
Maharashtra,Pune,Junnar,Maize,Yellow,26/06/2025,2539,3667,3103,580
Maharashtra,Pune,Khed,Tomato,Local,26/06/2025,1140,3564,2352,242
Maharashtra,Pune,Khed,Onion,Red,26/06/2025,1520,4435,2977,188
Maharashtra,Pune,Khed,Potato,Local,26/06/2025,1229,2705,1967,77
Maharashtra,Pune,Khed,Wheat,147 Average,26/06/2025,2652,3979,3315,306
Maharashtra,Pune,Khed,Rice,Common,26/06/2025,3341,6014,4677,570
Maharashtra,Pune,Khed,Maize,Yellow,26/06/2025,2107,3044,2575,469
Maharashtra,Ahmednagar,Ahmednagar,Tomato,Local,26/06/2025,944,2951,1947,293
Maharashtra,Ahmednagar,Ahmednagar,Onion,Red,26/06/2025,1603,4678,3140,510
Maharashtra,Ahmednagar,Ahmednagar,Potato,Local,26/06/2025,1229,2705,1967,551
Maharashtra,Ahmednagar,Ahmednagar,Wheat,147 Average,26/06/2025,2575,3863,3219,133
Maharashtra,Ahmednagar,Ahmednagar,Rice,Common,26/06/2025,3567,6421,4994,523
Maharashtra,Ahmednagar,Ahmednagar,Maize,Yellow,26/06/2025,2150,3105,2627,380
Maharashtra,Ahmednagar,Sangamner,Tomato,Local,26/06/2025,988,3089,2038,311
Maharashtra,Ahmednagar,Sangamner,Onion,Red,26/06/2025,1434,4182,2808,218
Maharashtra,Ahmednagar,Sangamner,Potato,Local,26/06/2025,1256,2764,2010,68
Maharashtra,Ahmednagar,Sangamner,Wheat,147 Average,26/06/2025,2593,3890,3241,431
Maharashtra,Ahmednagar,Sangamner,Rice,Common,26/06/2025,3440,6192,4816,194
Maharashtra,Ahmednagar,Sangamner,Maize,Yellow,26/06/2025,2566,3707,3136,132
Maharashtra,Solapur,Solapur,Tomato,Local,26/06/2025,1076,3365,2220,546
Maharashtra,Solapur,Solapur,Onion,Red,26/06/2025,1434,4183,2808,532
Maharashtra,Solapur,Solapur,Potato,Local,26/06/2025,1227,2699,1963,221
Maharashtra,Solapur,Solapur,Wheat,147 Average,26/06/2025,2488,3733,3110,151
Maharashtra,Solapur,Solapur,Rice,Common,26/06/2025,3208,5774,4491,453
Maharashtra,Solapur,Solapur,Maize,Yellow,26/06/2025,2545,3676,3110,516
Maharashtra,Solapur,Pandharpur,Tomato,Local,26/06/2025,993,3104,2048,360
Maharashtra,Solapur,Pandharpur,Onion,Red,26/06/2025,1513,4415,2964,197
Maharashtra,Solapur,Pandharpur,Potato,Local,26/06/2025,1284,2826,2055,470
Maharashtra,Solapur,Pandharpur,Wheat,147 Average,26/06/2025,2528,3792,3160,346
Maharashtra,Solapur,Pandharpur,Rice,Common,26/06/2025,3343,6018,4680,429
Maharashtra,Solapur,Pandharpur,Maize,Yellow,26/06/2025,2358,3407,2882,407
Maharashtra,Kolhapur,Kolhapur,Tomato,Local,26/06/2025,996,3113,2054,468
Maharashtra,Kolhapur,Kolhapur,Onion,Red,26/06/2025,1419,4139,2779,179
Maharashtra,Kolhapur,Kolhapur,Potato,Local,26/06/2025,1259,2771,2015,537
Maharashtra,Kolhapur,Kolhapur,Wheat,147 Average,26/06/2025,2644,3967,3305,552
Maharashtra,Kolhapur,Kolhapur,Rice,Common,26/06/2025,3047,5485,4266,465
Maharashtra,Kolhapur,Kolhapur,Maize,Yellow,26/06/2025,2517,3637,3077,549
Maharashtra,Kolhapur,Vadgaon,Tomato,Local,26/06/2025,1073,3354,2213,612
Maharashtra,Kolhapur,Vadgaon,Onion,Red,26/06/2025,1605,4683,3144,438
Maharashtra,Kolhapur,Vadgaon,Potato,Local,26/06/2025,1192,2623,1907,438
Maharashtra,Kolhapur,Vadgaon,Wheat,147 Average,26/06/2025,2683,4025,3354,170
Maharashtra,Kolhapur,Vadgaon,Rice,Common,26/06/2025,3467,6241,4854,529
Maharashtra,Kolhapur,Vadgaon,Maize,Yellow,26/06/2025,2206,3187,2696,336
Maharashtra,Nashik,Nashik,Tomato,Local,27/06/2025,1037,3241,2139,179
Maharashtra,Nashik,Nashik,Onion,Red,27/06/2025,1466,4278,2872,149
Maharashtra,Nashik,Nashik,Potato,Local,27/06/2025,1338,2945,2141,521
Maharashtra,Nashik,Nashik,Wheat,147 Average,27/06/2025,2421,3632,3026,364
Maharashtra,Nashik,Nashik,Rice,Common,27/06/2025,3219,5794,4506,210
Maharashtra,Nashik,Nashik,Maize,Yellow,27/06/2025,2122,3065,2593,264
Maharashtra,Nashik,Lasalgaon,Tomato,Local,27/06/2025,1022,3195,2108,578
